dt;userid;meal_id;event
2013-01-18;293;124;like
2013-01-18;305;118;share
2013-01-19;4;118;like
2013-01-19;7;130;share
2013-01-19;8;136;like
2013-01-19;11;108;share
2013-01-19;11;123;like
2013-01-19;22;129;share
2013-01-19;22;117;like
2013-01-19;26;133;share
2013-01-19;26;124;like
2013-01-19;27;117;like
2013-01-19;31;136;share
2013-01-19;31;135;like
2013-01-19;32;114;share
2013-01-19;33;139;share
2013-01-19;38;124;share
2013-01-19;38;115;bought
2013-01-19;50;120;like
2013-01-19;58;124;share
2013-01-19;62;126;share
2013-01-19;64;112;share
2013-01-19;65;114;bought
2013-01-19;74;128;like
2013-01-19;75;125;like
2013-01-19;77;131;share
2013-01-19;77;110;like
2013-01-19;92;110;share
2013-01-19;106;117;share
2013-01-19;112;120;share
2013-01-19;112;133;like
2013-01-19;114;116;share
2013-01-19;115;111;bought
2013-01-19;129;127;bought
2013-01-19;138;110;share
2013-01-19;138;122;bought
2013-01-19;140;122;share
2013-01-19;143;139;like
2013-01-19;143;133;bought
2013-01-19;145;122;share
2013-01-19;149;136;share
2013-01-19;151;130;bought
2013-01-19;152;116;like
2013-01-19;155;119;share
2013-01-19;166;138;like
2013-01-19;167;133;share
2013-01-19;179;138;like
2013-01-19;179;108;bought
2013-01-19;181;109;like
2013-01-19;183;111;like
2013-01-19;190;120;share
2013-01-19;190;116;like
2013-01-19;200;139;like
2013-01-19;200;141;bought
2013-01-19;201;133;bought
2013-01-19;204;130;like
2013-01-19;205;139;bought
2013-01-19;206;125;share
2013-01-19;221;125;share
2013-01-19;226;140;share
2013-01-19;226;139;like
2013-01-19;228;119;share
2013-01-19;228;136;like
2013-01-19;230;127;share
2013-01-19;234;132;like
2013-01-19;235;115;share
2013-01-19;235;128;bought
2013-01-19;237;132;share
2013-01-19;242;137;share
2013-01-19;247;114;like
2013-01-19;247;137;bought
2013-01-19;248;110;like
2013-01-19;249;124;share
2013-01-19;250;114;share
2013-01-19;250;124;bought
2013-01-19;255;126;bought
2013-01-19;256;114;share
2013-01-19;257;134;like
2013-01-19;259;116;like
2013-01-19;259;130;bought
2013-01-19;267;123;share
2013-01-19;277;126;like
2013-01-19;278;124;share
2013-01-19;279;125;share
2013-01-19;287;133;like
2013-01-19;291;118;share
2013-01-19;291;134;bought
2013-01-19;293;124;share
2013-01-19;293;125;like
2013-01-19;304;110;bought
2013-01-19;305;132;share
2013-01-19;308;127;like
2013-01-19;313;134;like
2013-01-19;314;125;share
2013-01-19;316;138;share
2013-01-19;317;128;like
2013-01-19;319;122;bought
2013-01-19;320;141;like
2013-01-19;321;130;share
2013-01-19;321;130;like
2013-01-20;3;123;like
2013-01-20;4;121;like
2013-01-20;8;114;share
2013-01-20;18;123;share
2013-01-20;20;141;bought
2013-01-20;21;141;share
2013-01-20;27;111;share
2013-01-20;27;110;like
2013-01-20;28;119;share
2013-01-20;30;142;like
2013-01-20;31;137;bought
2013-01-20;32;120;like
2013-01-20;35;125;like
2013-01-20;35;116;bought
2013-01-20;36;110;bought
2013-01-20;39;109;like
2013-01-20;58;137;share
2013-01-20;62;133;share
2013-01-20;62;131;like
2013-01-20;63;126;bought
2013-01-20;68;121;share
2013-01-20;69;109;share
2013-01-20;71;120;share
2013-01-20;75;133;like
2013-01-20;75;115;bought
2013-01-20;77;135;bought
2013-01-20;85;125;share
2013-01-20;85;132;like
2013-01-20;86;124;share
2013-01-20;92;131;share
2013-01-20;92;110;bought
2013-01-20;98;124;like
2013-01-20;98;132;bought
2013-01-20;100;124;bought
2013-01-20;103;122;like
2013-01-20;104;123;like
2013-01-20;107;123;share
2013-01-20;112;119;like
2013-01-20;114;121;share
2013-01-20;114;112;like
2013-01-20;115;118;share
2013-01-20;117;140;share
2013-01-20;117;120;like
2013-01-20;124;123;bought
2013-01-20;127;125;like
2013-01-20;127;131;bought
2013-01-20;129;120;share
2013-01-20;129;119;bought
2013-01-20;131;143;share
2013-01-20;133;141;share
2013-01-20;134;125;like
2013-01-20;135;112;bought
2013-01-20;137;112;bought
2013-01-20;140;134;share
2013-01-20;142;137;share
2013-01-20;143;142;share
2013-01-20;145;117;bought
2013-01-20;146;132;like
2013-01-20;153;136;like
2013-01-20;171;143;like
2013-01-20;174;123;share
2013-01-20;176;127;share
2013-01-20;180;125;like
2013-01-20;183;137;share
2013-01-20;184;120;share
2013-01-20;187;128;share
2013-01-20;187;136;bought
2013-01-20;191;117;share
2013-01-20;203;122;share
2013-01-20;208;112;like
2013-01-20;209;114;share
2013-01-20;210;134;bought
2013-01-20;217;112;share
2013-01-20;221;141;like
2013-01-20;228;124;share
2013-01-20;230;118;share
2013-01-20;236;136;like
2013-01-20;237;127;share
2013-01-20;239;120;like
2013-01-20;241;143;like
2013-01-20;242;135;share
2013-01-20;242;113;like
2013-01-20;250;142;share
2013-01-20;255;113;like
2013-01-20;255;142;bought
2013-01-20;258;113;share
2013-01-20;258;126;like
2013-01-20;259;115;share
2013-01-20;261;134;bought
2013-01-20;264;111;share
2013-01-20;264;141;like
2013-01-20;266;124;like
2013-01-20;267;137;share
2013-01-20;277;113;like
2013-01-20;280;111;bought
2013-01-20;286;140;share
2013-01-20;286;135;like
2013-01-20;293;118;share
2013-01-20;295;123;share
2013-01-20;295;123;bought
2013-01-20;296;127;share
2013-01-20;301;133;share
2013-01-20;309;143;like
2013-01-20;325;133;share
2013-01-20;325;129;like
2013-01-20;326;132;share
2013-01-20;326;135;bought
2013-01-20;329;134;like
2013-01-20;332;128;like
2013-01-20;332;125;bought
2013-01-20;337;117;bought
2013-01-21;3;125;share
2013-01-21;3;149;bought
2013-01-21;4;152;like
2013-01-21;8;124;share
2013-01-21;10;112;like
2013-01-21;11;116;bought
2013-01-21;31;134;share
2013-01-21;35;122;share
2013-01-21;36;145;share
2013-01-21;36;122;like
2013-01-21;36;142;bought
2013-01-21;37;123;like
2013-01-21;39;128;like
2013-01-21;51;130;share
2013-01-21;56;132;like
2013-01-21;58;119;share
2013-01-21;64;146;share
2013-01-21;67;152;share
2013-01-21;67;113;like
2013-01-21;68;146;like
2013-01-21;74;129;share
2013-01-21;79;135;bought
2013-01-21;88;150;bought
2013-01-21;104;115;share
2013-01-21;112;121;share
2013-01-21;112;121;like
2013-01-21;115;126;share
2013-01-21;117;136;like
2013-01-21;119;122;bought
2013-01-21;120;114;share
2013-01-21;121;136;share
2013-01-21;126;148;like
2013-01-21;129;144;share
2013-01-21;130;119;share
2013-01-21;133;124;share
2013-01-21;135;148;like
2013-01-21;137;138;like
2013-01-21;140;131;share
2013-01-21;140;129;like
2013-01-21;141;131;like
2013-01-21;143;144;bought
2013-01-21;144;116;like
2013-01-21;147;141;share
2013-01-21;147;149;like
2013-01-21;155;125;share
2013-01-21;162;122;share
2013-01-21;164;148;share
2013-01-21;166;117;share
2013-01-21;170;147;like
2013-01-21;172;127;like
2013-01-21;198;117;bought
2013-01-21;200;116;share
2013-01-21;206;121;share
2013-01-21;206;116;bought
2013-01-21;209;132;share
2013-01-21;212;114;share
2013-01-21;212;118;like
2013-01-21;218;112;share
2013-01-21;219;137;share
2013-01-21;219;125;bought
2013-01-21;221;140;like
2013-01-21;228;123;like
2013-01-21;233;142;share
2013-01-21;235;119;like
2013-01-21;235;127;bought
2013-01-21;241;134;like
2013-01-21;249;131;share
2013-01-21;254;129;share
2013-01-21;254;149;bought
2013-01-21;257;118;bought
2013-01-21;260;123;share
2013-01-21;276;138;like
2013-01-21;285;148;like
2013-01-21;295;127;share
2013-01-21;302;148;share
2013-01-21;302;140;like
2013-01-21;303;114;like
2013-01-21;304;135;share
2013-01-21;304;134;like
2013-01-21;307;114;bought
2013-01-21;314;114;like
2013-01-21;314;139;bought
2013-01-21;320;135;like
2013-01-21;321;113;share
2013-01-21;321;151;like
2013-01-21;330;122;share
2013-01-21;330;143;like
2013-01-21;336;139;like
2013-01-21;337;127;share
2013-01-21;341;131;like
2013-01-21;347;121;bought
2013-01-21;351;140;share
2013-01-21;351;112;like
2013-01-22;3;121;share
2013-01-22;4;117;like
2013-01-22;12;155;like
2013-01-22;22;147;share
2013-01-22;26;125;share
2013-01-22;26;134;like
2013-01-22;26;127;bought
2013-01-22;27;139;share
2013-01-22;27;133;like
2013-01-22;31;139;share
2013-01-22;31;128;bought
2013-01-22;32;118;share
2013-01-22;32;152;like
2013-01-22;35;151;share
2013-01-22;62;149;bought
2013-01-22;67;132;share
2013-01-22;71;126;share
2013-01-22;72;145;like
2013-01-22;74;148;like
2013-01-22;74;126;bought
2013-01-22;77;152;bought
2013-01-22;83;130;like
2013-01-22;84;135;share
2013-01-22;84;155;like
2013-01-22;85;139;share
2013-01-22;86;153;share
2013-01-22;88;153;like
2013-01-22;90;120;bought
2013-01-22;95;117;like
2013-01-22;103;155;bought
2013-01-22;107;125;share
2013-01-22;112;129;share
2013-01-22;112;155;bought
2013-01-22;115;136;share
2013-01-22;121;136;share
2013-01-22;121;150;like
2013-01-22;130;119;like
2013-01-22;143;124;share
2013-01-22;143;152;bought
2013-01-22;145;138;share
2013-01-22;146;117;like
2013-01-22;150;145;share
2013-01-22;150;121;bought
2013-01-22;153;144;bought
2013-01-22;164;115;share
2013-01-22;166;116;bought
2013-01-22;167;146;share
2013-01-22;171;151;share
2013-01-22;171;148;bought
2013-01-22;173;141;like
2013-01-22;174;142;like
2013-01-22;176;132;share
2013-01-22;176;151;like
2013-01-22;179;116;like
2013-01-22;179;128;bought
2013-01-22;187;134;bought
2013-01-22;191;122;share
2013-01-22;200;153;share
2013-01-22;200;116;like
2013-01-22;201;117;bought
2013-01-22;203;134;like
2013-01-22;203;149;bought
2013-01-22;206;133;like
2013-01-22;211;116;like
2013-01-22;213;140;share
2013-01-22;217;131;share
2013-01-22;218;152;bought
2013-01-22;221;145;share
2013-01-22;226;136;bought
2013-01-22;234;132;bought
2013-01-22;235;118;bought
2013-01-22;241;122;like
2013-01-22;248;134;share
2013-01-22;248;121;like
2013-01-22;249;125;share
2013-01-22;249;142;like
2013-01-22;254;155;share
2013-01-22;256;143;share
2013-01-22;256;151;like
2013-01-22;257;141;share
2013-01-22;258;155;like
2013-01-22;259;117;share
2013-01-22;259;123;like
2013-01-22;259;124;bought
2013-01-22;265;124;bought
2013-01-22;268;128;share
2013-01-22;276;131;share
2013-01-22;276;141;bought
2013-01-22;280;144;share
2013-01-22;287;151;share
2013-01-22;290;144;share
2013-01-22;293;127;share
2013-01-22;295;138;share
2013-01-22;299;136;share
2013-01-22;301;129;share
2013-01-22;302;129;share
2013-01-22;302;119;like
2013-01-22;304;120;share
2013-01-22;304;135;like
2013-01-22;305;155;like
2013-01-22;307;144;share
2013-01-22;310;151;bought
2013-01-22;311;132;like
2013-01-22;314;144;like
2013-01-22;317;151;bought
2013-01-22;330;151;share
2013-01-22;338;117;like
2013-01-22;344;144;like
2013-01-22;347;125;like
2013-01-22;349;143;share
2013-01-22;357;143;like
2013-01-22;359;118;share
2013-01-22;362;134;like
2013-01-22;364;124;bought
2013-01-22;365;126;share
2013-01-22;366;143;share
2013-01-22;368;121;share
2013-01-22;368;128;bought
2013-01-22;369;126;share
2013-01-22;369;115;like
2013-01-22;370;136;like
2013-01-23;4;151;like
2013-01-23;5;125;share
2013-01-23;7;132;share
2013-01-23;15;126;bought
2013-01-23;28;160;bought
2013-01-23;30;127;like
2013-01-23;32;148;like
2013-01-23;35;139;share
2013-01-23;37;124;like
2013-01-23;38;160;bought
2013-01-23;39;127;share
2013-01-23;39;155;like
2013-01-23;50;135;bought
2013-01-23;54;130;like
2013-01-23;58;135;like
2013-01-23;72;125;like
2013-01-23;73;136;bought
2013-01-23;75;128;bought
2013-01-23;85;159;share
2013-01-23;87;140;like
2013-01-23;92;151;like
2013-01-23;92;130;bought
2013-01-23;93;145;share
2013-01-23;95;140;like
2013-01-23;110;142;share
2013-01-23;112;136;like
2013-01-23;112;147;bought
2013-01-23;114;125;share
2013-01-23;114;135;like
2013-01-23;114;155;bought
2013-01-23;119;132;bought
2013-01-23;121;126;share
2013-01-23;122;145;bought
2013-01-23;128;135;share
2013-01-23;129;142;share
2013-01-23;130;144;share
2013-01-23;135;130;share
2013-01-23;135;150;bought
2013-01-23;140;125;share
2013-01-23;140;145;bought
2013-01-23;145;124;share
2013-01-23;145;141;bought
2013-01-23;151;121;share
2013-01-23;155;157;share
2013-01-23;155;137;like
2013-01-23;159;138;like
2013-01-23;162;145;like
2013-01-23;165;141;share
2013-01-23;176;131;share
2013-01-23;176;149;like
2013-01-23;197;125;like
2013-01-23;200;129;like
2013-01-23;203;120;share
2013-01-23;204;129;like
2013-01-23;205;124;like
2013-01-23;206;135;share
2013-01-23;206;141;like
2013-01-23;209;134;share
2013-01-23;209;148;bought
2013-01-23;210;120;like
2013-01-23;211;123;like
2013-01-23;215;140;share
2013-01-23;215;123;like
2013-01-23;217;157;share
2013-01-23;217;126;like
2013-01-23;220;155;bought
2013-01-23;221;144;like
2013-01-23;228;139;share
2013-01-23;228;148;bought
2013-01-23;230;146;share
2013-01-23;240;144;like
2013-01-23;241;149;like
2013-01-23;249;128;share
2013-01-23;250;154;share
2013-01-23;251;135;like
2013-01-23;254;151;share
2013-01-23;256;119;share
2013-01-23;259;134;like
2013-01-23;260;120;share
2013-01-23;260;128;like
2013-01-23;264;144;like
2013-01-23;266;157;bought
2013-01-23;278;140;like
2013-01-23;280;131;share
2013-01-23;284;145;bought
2013-01-23;292;127;share
2013-01-23;292;132;like
2013-01-23;293;141;share
2013-01-23;295;146;share
2013-01-23;295;128;like
2013-01-23;299;132;share
2013-01-23;300;147;bought
2013-01-23;302;145;like
2013-01-23;302;123;bought
2013-01-23;304;124;share
2013-01-23;304;125;like
2013-01-23;305;131;share
2013-01-23;334;135;share
2013-01-23;338;123;like
2013-01-23;348;122;bought
2013-01-23;350;138;like
2013-01-23;353;127;like
2013-01-23;362;141;like
2013-01-23;362;134;bought
2013-01-23;371;149;like
2013-01-23;374;148;like
2013-01-24;4;137;like
2013-01-24;5;162;share
2013-01-24;6;128;like
2013-01-24;8;136;bought
2013-01-24;11;129;share
2013-01-24;15;163;bought
2013-01-24;18;130;share
2013-01-24;21;144;share
2013-01-24;22;141;share
2013-01-24;22;131;like
2013-01-24;24;138;bought
2013-01-24;31;156;like
2013-01-24;33;131;share
2013-01-24;33;136;like
2013-01-24;42;149;share
2013-01-24;57;158;like
2013-01-24;58;140;share
2013-01-24;67;130;like
2013-01-24;67;139;bought
2013-01-24;72;142;like
2013-01-24;74;153;like
2013-01-24;79;146;like
2013-01-24;85;133;share
2013-01-24;87;143;share
2013-01-24;92;145;share
2013-01-24;92;129;like
2013-01-24;93;155;share
2013-01-24;95;129;like
2013-01-24;100;130;share
2013-01-24;103;141;like
2013-01-24;110;163;share
2013-01-24;124;136;share
2013-01-24;124;128;like
2013-01-24;130;143;like
2013-01-24;131;131;share
2013-01-24;140;131;like
2013-01-24;144;163;like
2013-01-24;145;159;share
2013-01-24;147;139;share
2013-01-24;147;141;like
2013-01-24;148;158;bought
2013-01-24;150;144;bought
2013-01-24;155;134;share
2013-01-24;164;130;share
2013-01-24;164;135;like
2013-01-24;166;136;share
2013-01-24;166;145;like
2013-01-24;168;137;like
2013-01-24;169;162;like
2013-01-24;170;150;like
2013-01-24;174;139;share
2013-01-24;174;163;like
2013-01-24;174;144;bought
2013-01-24;176;128;like
2013-01-24;178;135;share
2013-01-24;187;155;bought
2013-01-24;200;126;like
2013-01-24;202;154;like
2013-01-24;204;146;bought
2013-01-24;208;155;share
2013-01-24;211;129;like
2013-01-24;213;148;share
2013-01-24;217;157;share
2013-01-24;221;143;bought
2013-01-24;226;150;share
2013-01-24;228;133;like
2013-01-24;230;152;share
2013-01-24;231;146;like
2013-01-24;235;162;share
2013-01-24;237;148;like
2013-01-24;241;132;like
2013-01-24;248;142;like
2013-01-24;249;147;share
2013-01-24;249;152;bought
2013-01-24;250;140;share
2013-01-24;251;136;like
2013-01-24;256;154;like
2013-01-24;259;159;like
2013-01-24;259;133;bought
2013-01-24;260;156;like
2013-01-24;269;133;share
2013-01-24;269;126;like
2013-01-24;278;151;share
2013-01-24;278;149;bought
2013-01-24;280;139;share
2013-01-24;287;135;share
2013-01-24;288;158;share
2013-01-24;288;147;bought
2013-01-24;297;129;share
2013-01-24;298;131;bought
2013-01-24;301;131;share
2013-01-24;301;157;like
2013-01-24;305;141;share
2013-01-24;308;127;share
2013-01-24;310;135;share
2013-01-24;314;128;bought
2013-01-24;317;143;share
2013-01-24;320;143;share
2013-01-24;323;146;bought
2013-01-24;325;140;like
2013-01-24;331;155;like
2013-01-24;332;126;bought
2013-01-24;336;136;bought
2013-01-24;338;147;share
2013-01-24;343;128;share
2013-01-24;343;157;like
2013-01-24;343;128;bought
2013-01-24;347;139;like
2013-01-24;350;148;like
2013-01-24;352;153;bought
2013-01-24;359;146;like
2013-01-24;364;163;share
2013-01-24;364;128;bought
2013-01-24;365;159;share
2013-01-24;369;144;like
2013-01-24;370;147;like
2013-01-24;371;158;share
2013-01-24;371;148;like
2013-01-24;372;162;like
2013-01-24;373;155;like
2013-01-24;378;126;share
2013-01-24;379;134;like
2013-01-25;3;134;share
2013-01-25;4;165;like
2013-01-25;5;160;share
2013-01-25;13;170;bought
2013-01-25;17;156;like
2013-01-25;18;137;share
2013-01-25;21;162;share
2013-01-25;26;134;share
2013-01-25;27;135;like
2013-01-25;28;171;bought
2013-01-25;32;135;like
2013-01-25;40;144;like
2013-01-25;43;170;share
2013-01-25;43;149;like
2013-01-25;46;154;share
2013-01-25;50;165;like
2013-01-25;53;158;share
2013-01-25;56;169;bought
2013-01-25;58;162;share
2013-01-25;58;144;like
2013-01-25;62;168;like
2013-01-25;62;154;bought
2013-01-25;68;148;like
2013-01-25;74;151;share
2013-01-25;75;146;like
2013-01-25;84;171;like
2013-01-25;84;156;bought
2013-01-25;85;150;bought
2013-01-25;86;156;share
2013-01-25;90;158;like
2013-01-25;95;143;bought
2013-01-25;101;163;bought
2013-01-25;104;144;share
2013-01-25;104;152;like
2013-01-25;110;135;share
2013-01-25;110;141;like
2013-01-25;114;146;like
2013-01-25;121;153;like
2013-01-25;125;135;share
2013-01-25;133;155;bought
2013-01-25;135;170;share
2013-01-25;135;134;like
2013-01-25;139;156;like
2013-01-25;139;136;bought
2013-01-25;140;161;like
2013-01-25;142;160;share
2013-01-25;146;139;share
2013-01-25;146;170;like
2013-01-25;147;143;like
2013-01-25;148;146;share
2013-01-25;155;159;bought
2013-01-25;164;151;like
2013-01-25;171;134;share
2013-01-25;184;148;share
2013-01-25;205;154;like
2013-01-25;205;159;bought
2013-01-25;208;163;share
2013-01-25;211;141;like
2013-01-25;215;155;share
2013-01-25;215;163;like
2013-01-25;220;139;like
2013-01-25;221;146;like
2013-01-25;228;149;bought
2013-01-25;230;152;share
2013-01-25;231;163;share
2013-01-25;231;149;like
2013-01-25;233;140;share
2013-01-25;235;149;share
2013-01-25;237;163;share
2013-01-25;250;162;share
2013-01-25;254;165;like
2013-01-25;256;163;like
2013-01-25;259;165;share
2013-01-25;265;154;like
2013-01-25;265;141;bought
2013-01-25;267;157;bought
2013-01-25;270;150;share
2013-01-25;278;135;share
2013-01-25;279;168;share
2013-01-25;280;161;share
2013-01-25;280;165;bought
2013-01-25;285;146;bought
2013-01-25;286;142;like
2013-01-25;288;154;share
2013-01-25;288;135;like
2013-01-25;295;150;share
2013-01-25;297;168;share
2013-01-25;303;149;like
2013-01-25;320;152;share
2013-01-25;325;161;share
2013-01-25;326;141;like
2013-01-25;326;148;bought
2013-01-25;330;169;share
2013-01-25;331;163;like
2013-01-25;338;149;share
2013-01-25;338;155;bought
2013-01-25;343;163;like
2013-01-25;344;154;like
2013-01-25;347;159;bought
2013-01-25;352;150;share
2013-01-25;359;166;bought
2013-01-25;367;157;share
2013-01-25;368;137;like
2013-01-25;369;159;like
2013-01-25;373;148;like
2013-01-25;375;137;like
2013-01-25;376;161;like
2013-01-25;379;152;share
2013-01-25;379;171;bought
2013-01-25;380;171;share
2013-01-25;380;139;bought
2013-01-25;383;164;share
2013-01-25;391;154;like
2013-01-25;394;148;share
2013-01-25;397;146;like
2013-01-25;398;143;share
2013-01-25;404;142;share
2013-01-25;404;167;like
2013-01-26;1;164;share
2013-01-26;11;147;share
2013-01-26;13;178;share
2013-01-26;13;157;bought
2013-01-26;21;161;share
2013-01-26;21;143;bought
2013-01-26;27;148;like
2013-01-26;28;160;share
2013-01-26;32;147;like
2013-01-26;35;159;like
2013-01-26;36;173;share
2013-01-26;36;177;like
2013-01-26;48;173;bought
2013-01-26;57;147;bought
2013-01-26;65;145;like
2013-01-26;68;153;share
2013-01-26;74;176;like
2013-01-26;76;153;like
2013-01-26;77;159;like
2013-01-26;77;165;bought
2013-01-26;80;169;like
2013-01-26;83;171;share
2013-01-26;83;155;bought
2013-01-26;84;160;share
2013-01-26;85;144;share
2013-01-26;86;144;share
2013-01-26;90;168;like
2013-01-26;93;172;share
2013-01-26;95;160;share
2013-01-26;95;161;like
2013-01-26;97;145;like
2013-01-26;116;177;like
2013-01-26;124;161;share
2013-01-26;126;142;like
2013-01-26;135;148;share
2013-01-26;140;157;share
2013-01-26;140;160;bought
2013-01-26;143;165;share
2013-01-26;145;144;share
2013-01-26;146;163;like
2013-01-26;147;152;bought
2013-01-26;150;145;share
2013-01-26;152;176;like
2013-01-26;162;144;share
2013-01-26;162;148;like
2013-01-26;166;158;share
2013-01-26;166;172;like
2013-01-26;171;156;like
